
Data Report
2019-08-21 17:49:36
Station, 1, Y16697

Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),WS(m/s),WD(Deg),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status
2019-08-18 19:00:00,+00022.7,+00025.1,+16.65,00.0,000,+023.0,080,682.1,+032.4,034,00000
2019-08-18 19:15:00,+00004.9,+00025.1,+16.42,00.0,000,+022.9,082,682.3,+032.0,035,00000
2019-08-18 19:30:00,+00026.1,+00025.1,+16.64,00.0,000,+022.8,083,682.5,+031.8,036,00000
2019-08-18 19:45:00,+00031.1,+00025.1,+16.65,00.0,000,+022.8,083,682.8,+031.6,036,00000
2019-08-18 20:00:00,+00023.2,+00028.3,+16.65,00.0,000,+022.7,084,683.0,+031.5,037,00000
2019-08-18 20:15:00,+00047.2,+00028.3,+16.42,00.0,000,+022.7,085,683.2,+031.5,038,00000
2019-08-18 20:30:00,+00031.1,+00028.3,+16.65,00.0,000,+022.7,086,683.4,+031.4,038,00000
2019-08-18 20:45:00,+00031.7,+00028.3,+16.65,00.0,000,+022.7,086,683.5,+031.4,038,00000
2019-08-18 21:00:00,+00016.1,+00027.6,+16.65,00.0,000,+022.9,086,683.8,+031.4,038,00000
2019-08-18 21:15:00,+00034.2,+00027.6,+16.43,00.0,000,+022.8,086,684.1,+031.4,039,00000
2019-08-18 21:30:00,+00029.5,+00027.6,+16.65,00.0,000,+021.9,089,684.3,+030.8,040,00000
2019-08-18 21:45:00,+00020.6,+00027.6,+16.69,00.0,000,+021.2,093,684.4,+029.9,043,00000
2019-08-18 22:00:00,-00007.2,+00012.1,+16.69,00.0,000,+021.1,094,684.5,+029.3,044,00000
2019-08-18 22:15:00,-00007.5,+00012.1,+16.45,00.0,000,+020.9,094,684.6,+028.8,045,00000
2019-08-18 22:30:00,+00006.9,+00012.1,+16.68,00.0,000,+020.9,095,684.6,+028.6,046,00000
2019-08-18 22:45:00,+00006.0,+00012.1,+16.68,00.0,000,+020.9,095,684.6,+028.5,046,00000
2019-08-18 23:00:00,+00004.5,+00007.0,+16.64,00.0,000,+021.0,095,684.6,+028.6,046,00000
2019-08-18 23:15:00,+00029.1,+00007.0,+16.43,00.0,000,+021.1,095,684.6,+028.7,046,00000
2019-08-18 23:30:00,+00033.1,+00007.0,+16.64,00.0,000,+021.1,095,684.6,+028.7,046,00000
2019-08-18 23:45:00,+00007.1,+00007.0,+16.64,00.0,000,+021.1,095,684.4,+028.8,045,00000
2019-08-19 00:00:00,+00004.0,+00013.2,+16.65,00.0,000,+021.1,094,684.3,+028.8,045,00000
2019-08-19 00:15:00,+00004.2,+00013.2,+16.43,00.0,000,+021.1,094,684.1,+028.8,046,00000
2019-08-19 00:30:00,+00001.1,+00013.2,+16.65,00.0,000,+021.1,094,684.1,+028.9,045,00000
2019-08-19 00:45:00,+00014.1,+00013.2,+16.65,00.0,000,+021.1,094,684.0,+029.0,045,00000
2019-08-19 01:00:00,+00010.8,+00011.2,+16.65,00.0,000,+021.1,094,683.8,+029.1,044,00000
2019-08-19 01:15:00,+00010.4,+00011.2,+16.43,00.0,000,+021.0,094,683.5,+029.1,045,00000
2019-08-19 01:30:00,+00000.6,+00011.2,+16.64,00.0,000,+021.0,094,683.4,+029.0,044,00000
2019-08-19 01:45:00,+00011.8,+00011.2,+16.65,00.0,000,+021.0,094,683.2,+029.0,044,00000
2019-08-19 02:00:00,+00005.2,+00007.4,+16.64,00.0,000,+021.0,094,683.2,+029.1,044,00000
2019-08-19 02:15:00,+00002.7,+00007.4,+16.44,00.0,000,+021.0,094,683.2,+029.0,044,00000
2019-08-19 02:30:00,+00011.6,+00007.4,+16.66,00.0,000,+021.0,094,683.1,+029.1,044,00000
2019-08-19 02:45:00,-00002.4,+00007.4,+16.64,00.0,000,+021.0,094,683.0,+029.1,044,00000
2019-08-19 03:00:00,+00009.0,+00004.1,+16.65,00.0,000,+021.0,094,682.9,+029.2,044,00000
2019-08-19 03:15:00,+00001.6,+00004.1,+16.43,00.0,000,+021.0,094,682.8,+029.3,044,00000
2019-08-19 03:30:00,-00000.0,+00004.1,+16.65,00.0,000,+021.0,094,682.8,+029.4,043,00000
2019-08-19 03:45:00,+00011.5,+00004.1,+16.64,00.0,000,+021.0,094,682.9,+029.5,043,00000
2019-08-19 04:00:00,+00007.6,+00007.9,+16.66,00.0,000,+021.0,094,682.8,+029.5,043,00000
2019-08-19 04:15:00,+00017.3,+00007.9,+16.44,00.0,000,+021.0,093,682.8,+029.5,043,00000
2019-08-19 04:30:00,+00010.5,+00007.9,+16.64,00.0,000,+021.0,093,682.7,+029.6,043,00000
2019-08-19 04:45:00,+00013.8,+00007.9,+16.65,00.0,000,+021.0,093,682.9,+029.6,042,00000
2019-08-19 05:00:00,+00015.5,+00014.5,+16.64,00.0,000,+021.1,093,683.0,+029.7,042,00000
2019-08-19 05:15:00,+00013.7,+00014.5,+16.42,00.0,000,+021.1,093,683.0,+029.6,042,00000
2019-08-19 05:30:00,+00023.0,+00014.5,+16.65,00.0,000,+021.1,093,683.1,+029.6,042,00000
2019-08-19 05:45:00,+00020.7,+00014.5,+16.65,00.0,000,+021.1,093,683.1,+029.6,042,00000
2019-08-19 06:00:00,+00030.9,+00025.3,+16.65,00.0,000,+021.1,093,683.1,+029.7,041,00000
2019-08-19 06:15:00,+00018.5,+00025.3,+16.42,00.0,000,+021.1,093,683.2,+029.7,042,00000
2019-08-19 06:30:00,+00017.4,+00025.3,+16.65,00.0,000,+021.1,093,683.3,+029.8,042,00000
2019-08-19 06:45:00,+00021.3,+00025.3,+16.65,00.0,000,+021.1,093,683.4,+029.8,042,00000
2019-08-19 07:00:00,+00018.1,+00020.7,+16.65,00.0,000,+021.3,093,683.5,+029.9,042,00000
2019-08-19 07:15:00,+00029.1,+00020.7,+16.43,00.0,000,+021.6,092,683.5,+030.1,042,00000
2019-08-19 07:30:00,+00024.8,+00020.7,+16.64,00.0,000,+021.9,091,683.5,+030.4,041,00000
2019-08-19 07:45:00,+00021.6,+00020.7,+16.65,00.0,000,+022.2,090,683.6,+030.8,040,00000
2019-08-19 08:00:00,+00015.0,+00021.4,+16.66,00.0,000,+022.7,087,683.7,+031.3,039,00000
2019-08-19 08:15:00,+00016.8,+00021.4,+16.43,00.0,000,+023.0,086,683.8,+032.0,038,00000
2019-08-19 08:30:00,+00012.8,+00021.4,+16.65,00.0,000,+023.7,083,683.9,+032.8,036,00000
2019-08-19 08:45:00,+00019.7,+00021.4,+16.65,00.0,000,+024.0,081,684.0,+033.5,034,00000
2019-08-19 09:00:00,+00006.6,+00014.8,+16.65,00.0,000,+024.5,078,684.0,+034.2,032,00000
2019-08-19 09:15:00,+00023.2,+00014.8,+16.43,00.0,000,+025.0,077,684.0,+034.8,031,00000
2019-08-19 09:30:00,+00023.5,+00014.8,+16.65,00.0,000,+025.6,075,684.1,+035.2,030,00000
2019-08-19 09:45:00,+00011.8,+00014.8,+16.64,00.0,000,+026.2,073,684.1,+035.9,029,00000
2019-08-19 10:00:00,+00027.0,+00020.2,+16.65,00.0,000,+026.1,073,684.1,+036.2,029,00000
2019-08-19 10:15:00,+00017.1,+00020.2,+16.45,00.0,000,+025.8,073,684.1,+036.0,028,00000
2019-08-19 10:30:00,+00017.4,+00020.2,+16.67,00.0,000,+026.1,072,684.0,+036.0,028,00000
2019-08-19 10:45:00,+00009.2,+00020.2,+16.67,00.0,000,+027.0,070,683.9,+036.3,028,00000
2019-08-19 11:00:00,+00005.0,+00011.2,+16.65,00.0,000,+027.0,068,683.9,+036.7,027,00000
2019-08-19 11:15:00,+00009.4,+00011.2,+16.44,00.0,000,+027.2,068,683.8,+037.0,027,00000
2019-08-19 11:30:00,-00000.8,+00011.2,+16.66,00.0,000,+027.9,065,683.8,+037.3,027,00000
2019-08-19 11:45:00,+00025.7,+00011.2,+16.65,00.0,000,+027.7,065,683.7,+037.5,026,00000
2019-08-19 12:00:00,+00009.8,+00013.2,+16.66,00.0,000,+028.5,063,683.6,+037.7,026,00000
2019-08-19 12:15:00,+00004.0,+00013.2,+16.43,00.0,000,+029.2,060,683.4,+038.1,025,00000
2019-08-19 12:30:00,+00015.2,+00013.2,+16.65,00.0,000,+029.0,060,683.2,+038.4,025,00000
2019-08-19 12:45:00,+00013.2,+00013.2,+16.65,00.0,000,+029.4,059,683.0,+038.6,025,00000
2019-08-19 13:00:00,+00016.5,+00015.5,+16.64,00.0,000,+029.0,059,682.9,+038.7,024,00000
2019-08-19 13:15:00,+00015.5,+00015.5,+16.43,00.0,000,+028.8,059,682.7,+038.5,024,00000
2019-08-19 13:30:00,+00012.1,+00015.5,+16.66,00.0,000,+029.3,059,682.6,+038.7,024,00000
2019-08-19 13:45:00,+00015.1,+00015.5,+16.65,00.0,000,+030.1,056,682.4,+039.0,023,00000
2019-08-19 14:00:00,+00010.7,+00012.8,+16.64,00.0,000,+030.4,055,682.2,+039.5,023,00000
2019-08-19 14:15:00,-00004.5,+00012.8,+16.43,00.0,000,+029.7,056,682.1,+039.7,023,00000
2019-08-19 14:30:00,+00015.5,+00012.8,+16.65,00.0,000,+029.4,058,682.0,+039.6,023,00000
2019-08-19 14:45:00,+00019.8,+00012.8,+16.67,00.0,000,+029.7,057,681.8,+039.4,023,00000
2019-08-19 15:00:00,+00003.4,+00015.5,+16.65,00.0,000,+029.5,057,681.7,+039.5,023,00000
2019-08-19 15:15:00,+00037.4,+00015.5,+16.45,00.0,000,+029.7,056,681.5,+039.4,023,00000
2019-08-19 15:30:00,+00010.3,+00015.5,+16.67,00.0,000,+030.6,054,681.4,+039.7,023,00000
2019-08-19 15:45:00,+00011.6,+00015.5,+16.64,00.0,000,+030.4,054,681.4,+040.0,022,00000
2019-08-19 16:00:00,+00019.6,+00015.6,+16.66,00.0,000,+030.3,054,681.2,+040.0,022,00000
2019-08-19 16:15:00,+00015.4,+00015.6,+16.43,00.0,000,+030.1,054,681.1,+040.0,022,00000
2019-08-19 16:30:00,+00021.5,+00015.6,+16.67,00.0,000,+029.4,055,681.1,+039.7,022,00000
2019-08-19 16:45:00,+00027.8,+00015.6,+16.70,00.0,000,+029.4,056,681.1,+039.1,023,00000
2019-08-19 17:00:00,+00017.1,+00022.5,+16.68,00.0,000,+029.2,055,681.0,+038.7,023,00000
2019-08-19 17:15:00,+00019.9,+00022.5,+16.46,00.0,000,+029.0,055,681.0,+038.3,023,00000
2019-08-19 17:30:00,+00026.3,+00022.5,+16.68,00.0,000,+028.8,057,681.1,+037.9,024,00000
2019-08-19 17:45:00,+00019.7,+00022.5,+16.69,00.0,000,+028.7,058,681.3,+037.6,025,00000
2019-08-19 18:00:00,+00020.5,+00020.5,+16.68,00.0,000,+028.4,060,681.5,+037.3,026,00000
2019-08-19 18:15:00,+00011.7,+00020.5,+16.45,00.0,000,+028.3,061,681.6,+037.0,027,00000
2019-08-19 18:30:00,+00023.6,+00020.5,+16.67,00.0,000,+028.1,062,681.7,+036.8,027,00000
2019-08-19 18:45:00,+00030.7,+00020.5,+16.65,00.0,000,+027.9,063,681.6,+036.6,028,00000
2019-08-19 19:00:00,+00032.0,+00028.5,+16.65,00.0,000,+027.5,067,681.8,+036.4,029,00000
2019-08-19 19:15:00,+00019.3,+00028.5,+16.45,00.0,000,+026.6,067,682.0,+036.0,029,00000
2019-08-19 19:30:00,+00016.5,+00028.5,+16.69,00.0,000,+025.5,070,682.3,+035.4,029,00000
2019-08-19 19:45:00,+00039.9,+00028.5,+16.69,00.0,000,+023.0,082,682.6,+033.9,033,00000
2019-08-19 20:00:00,+00021.1,+00026.5,+16.69,00.0,000,+021.6,088,682.7,+031.9,037,00000
2019-08-19 20:15:00,-00008.8,+00026.5,+16.46,00.0,000,+021.1,091,683.3,+030.4,041,00000
2019-08-19 20:30:00,-00007.7,+00026.5,+16.69,00.0,000,+021.3,093,683.5,+029.6,044,00000
2019-08-19 20:45:00,+00019.4,+00026.5,+16.69,00.0,000,+021.3,092,683.6,+029.2,045,00000
2019-08-19 21:00:00,+00000.9,+00005.3,+16.68,00.0,000,+021.1,091,683.7,+028.9,044,00000
2019-08-19 21:15:00,-00012.1,+00005.3,+16.45,00.0,000,+021.0,091,683.7,+028.7,044,00000
2019-08-19 21:30:00,+00011.1,+00005.3,+16.66,00.0,000,+021.1,092,683.8,+028.7,045,00000
2019-08-19 21:45:00,+00006.6,+00005.3,+16.64,00.0,000,+021.2,093,683.9,+028.9,044,00000
2019-08-19 22:00:00,+00019.8,+00010.9,+16.64,00.0,000,+021.2,093,684.0,+029.1,044,00000
2019-08-19 22:15:00,+00006.7,+00010.9,+16.44,00.0,000,+021.2,093,683.8,+029.2,044,00000
2019-08-19 22:30:00,+00016.0,+00010.9,+16.64,00.0,000,+021.4,093,683.9,+029.3,044,00000
2019-08-19 22:45:00,+00012.1,+00010.9,+16.65,00.0,000,+021.5,093,684.0,+029.4,044,00000
2019-08-19 23:00:00,+00010.4,+00012.2,+16.64,00.0,000,+021.6,093,684.0,+029.5,044,00000
2019-08-19 23:15:00,+00014.3,+00012.2,+16.41,00.0,000,+021.7,094,684.1,+029.5,045,00000
2019-08-19 23:30:00,+00032.5,+00012.2,+16.65,00.0,000,+021.8,094,684.1,+029.6,044,00000
2019-08-19 23:45:00,+00013.1,+00012.2,+16.64,00.0,000,+021.8,094,684.1,+029.7,044,00000
2019-08-20 00:00:00,+00020.0,+00019.0,+16.65,00.0,000,+021.8,094,684.0,+029.6,044,00000
2019-08-20 00:15:00,+00004.6,+00019.0,+16.43,00.0,000,+021.8,094,684.0,+029.6,045,00000
2019-08-20 00:30:00,+00014.5,+00019.0,+16.65,00.0,000,+021.8,094,683.7,+029.6,045,00000
2019-08-20 00:45:00,+00025.7,+00019.0,+16.65,00.0,000,+021.8,094,683.6,+029.6,045,00000
2019-08-20 01:00:00,+00007.6,+00015.9,+16.65,00.0,000,+021.7,093,683.6,+029.5,044,00000
2019-08-20 01:15:00,+00012.5,+00015.9,+16.43,00.0,000,+021.7,094,683.5,+029.4,045,00000
2019-08-20 01:30:00,+00018.9,+00015.9,+16.64,00.0,000,+021.7,094,683.4,+029.4,045,00000
2019-08-20 01:45:00,-00000.1,+00015.9,+16.65,00.0,000,+021.6,094,683.2,+029.4,045,00000
2019-08-20 02:00:00,+00008.8,+00008.4,+16.65,00.0,000,+021.6,094,683.0,+029.4,045,00000
2019-08-20 02:15:00,+00018.9,+00008.4,+16.44,00.0,000,+021.6,094,682.9,+029.4,045,00000
2019-08-20 02:30:00,+00011.7,+00008.4,+16.64,00.0,000,+021.6,094,682.8,+029.4,045,00000
2019-08-20 02:45:00,+00000.5,+00008.4,+16.66,00.0,000,+021.6,094,682.7,+029.5,044,00000
2019-08-20 03:00:00,+00002.3,+00003.7,+16.65,00.0,000,+021.6,094,682.6,+029.6,044,00000
2019-08-20 03:15:00,-00002.7,+00003.7,+16.44,00.0,000,+021.5,094,682.6,+029.6,044,00000
2019-08-20 03:30:00,+00009.7,+00003.7,+16.65,00.0,000,+021.5,094,682.7,+029.7,044,00000
2019-08-20 03:45:00,+00025.9,+00003.7,+16.65,00.0,000,+021.5,094,682.8,+029.7,043,00000
2019-08-20 04:00:00,+00011.4,+00016.5,+16.65,00.0,000,+021.6,093,682.9,+029.8,042,00000
2019-08-20 04:15:00,+00009.6,+00016.5,+16.42,00.0,000,+021.5,094,683.0,+029.8,044,00000
2019-08-20 04:30:00,+00013.7,+00016.5,+16.65,00.0,000,+021.5,094,683.1,+029.7,044,00000
2019-08-20 04:45:00,+00020.5,+00016.5,+16.65,00.0,000,+021.5,094,683.2,+029.7,043,00000
2019-08-20 05:00:00,+00011.7,+00015.4,+16.65,00.0,000,+021.5,094,683.2,+029.7,043,00000
2019-08-20 05:15:00,+00015.6,+00015.4,+16.42,00.0,000,+021.6,093,683.2,+029.9,043,00000
2019-08-20 05:30:00,+00016.5,+00015.4,+16.65,00.0,000,+021.6,094,683.1,+029.9,043,00000
2019-08-20 05:45:00,+00011.2,+00015.4,+16.65,00.0,000,+021.6,094,683.1,+030.1,043,00000
2019-08-20 06:00:00,-00000.5,+00008.1,+16.65,00.0,000,+021.6,093,683.1,+030.2,042,00000
2019-08-20 06:15:00,+00010.5,+00008.1,+16.42,00.0,000,+021.5,093,683.2,+030.1,042,00000
2019-08-20 06:30:00,+00013.3,+00008.1,+16.65,00.0,000,+021.5,093,683.3,+030.1,042,00000
2019-08-20 06:45:00,+00019.7,+00008.1,+16.65,00.0,000,+021.6,093,683.5,+030.1,042,00000
2019-08-20 07:00:00,+00016.9,+00018.6,+16.65,00.0,000,+021.6,093,683.7,+030.2,042,00000
2019-08-20 07:15:00,+00036.3,+00018.6,+16.43,00.0,000,+021.6,093,683.7,+030.3,042,00000
2019-08-20 07:30:00,+00019.5,+00018.6,+16.65,00.0,000,+021.7,093,683.8,+030.3,042,00000
2019-08-20 07:45:00,+00013.9,+00018.6,+16.65,00.0,000,+021.7,092,683.9,+030.3,042,00000
2019-08-20 08:00:00,+00027.4,+00020.0,+16.64,00.0,000,+021.8,092,684.0,+030.3,042,00000
2019-08-20 08:15:00,+00010.2,+00020.0,+16.43,00.0,000,+021.8,092,684.1,+030.3,042,00000
2019-08-20 08:30:00,+00028.4,+00020.0,+16.65,00.0,000,+022.0,092,684.1,+030.4,042,00000
2019-08-20 08:45:00,+00022.3,+00020.0,+16.65,00.0,000,+022.3,091,684.2,+030.7,041,00000
2019-08-20 09:00:00,+00024.3,+00023.7,+16.65,00.0,000,+022.6,089,684.2,+031.0,040,00000
2019-08-20 09:15:00,+00005.6,+00023.7,+16.45,00.0,000,+022.8,088,684.4,+031.4,040,00000
2019-08-20 09:30:00,+00001.2,+00023.7,+16.65,00.0,000,+023.0,087,684.4,+031.6,039,00000
2019-08-20 09:45:00,+00020.3,+00023.7,+16.65,00.0,000,+023.1,087,684.4,+031.8,038,00000
2019-08-20 10:00:00,+00006.9,+00011.5,+16.65,00.0,000,+023.5,085,684.3,+032.1,038,00000
2019-08-20 10:15:00,+00011.2,+00011.5,+16.42,00.0,000,+023.9,084,684.3,+032.4,037,00000
2019-08-20 10:30:00,+00020.0,+00011.5,+16.65,00.0,000,+023.8,084,684.2,+032.7,036,00000
2019-08-20 10:45:00,+00016.7,+00011.5,+16.66,00.0,000,+023.8,083,684.2,+032.8,036,00000
2019-08-20 11:00:00,+00023.6,+00019.0,+16.66,00.0,000,+024.5,081,684.0,+033.1,035,00000
2019-08-20 11:15:00,-00002.2,+00019.0,+16.43,00.0,000,+024.7,080,683.9,+033.4,034,00000
2019-08-20 11:30:00,+00001.5,+00019.0,+16.64,00.0,000,+025.0,078,683.8,+033.9,033,00000
2019-08-20 11:45:00,+00022.0,+00019.0,+16.65,00.0,000,+025.5,076,683.7,+034.3,032,00000
2019-08-20 12:00:00,+00003.8,+00011.8,+16.65,00.0,000,+025.6,075,683.6,+034.7,031,00000
2019-08-20 12:15:00,+00018.4,+00011.8,+16.42,00.0,000,+025.4,075,683.4,+034.8,031,00000
2019-08-20 12:30:00,+00017.3,+00011.8,+16.66,00.0,000,+025.6,074,683.2,+034.8,031,00000
2019-08-20 12:45:00,+00003.4,+00011.8,+16.65,00.0,000,+026.0,073,683.0,+035.1,031,00000
2019-08-20 13:00:00,+00027.2,+00014.1,+16.65,00.0,000,+026.0,072,682.9,+035.3,030,00000
2019-08-20 13:15:00,+00004.4,+00014.1,+16.44,00.0,000,+026.2,071,682.7,+035.5,030,00000
2019-08-20 13:30:00,+00018.5,+00014.1,+16.65,00.0,000,+026.1,071,682.6,+035.6,030,00000
2019-08-20 13:45:00,+00013.9,+00014.1,+16.66,00.0,000,+026.1,071,682.5,+035.6,030,00000
2019-08-20 14:00:00,+00012.4,+00014.3,+16.65,00.0,000,+026.8,069,682.3,+035.8,029,00000
2019-08-20 14:15:00,+00018.0,+00014.3,+16.42,00.0,000,+027.2,067,682.2,+036.3,028,00000
2019-08-20 14:30:00,+00019.1,+00014.3,+16.65,00.0,000,+026.1,071,682.1,+036.3,029,00000
2019-08-20 14:45:00,+00022.1,+00014.3,+16.69,00.0,000,+026.8,070,681.8,+036.0,029,00000
2019-08-20 15:00:00,-00000.6,+00013.5,+16.65,00.0,000,+027.1,068,681.6,+036.2,029,00000
2019-08-20 15:15:00,-00005.2,+00013.5,+16.45,00.0,000,+027.6,068,681.5,+036.6,029,00000
2019-08-20 15:30:00,+00001.8,+00013.5,+16.64,00.0,000,+027.9,065,681.3,+037.1,028,00000
2019-08-20 15:45:00,+00024.6,+00013.5,+16.64,00.0,000,+028.6,063,681.2,+037.6,027,00000
2019-08-20 16:00:00,+00018.9,+00015.7,+16.67,00.0,000,+028.7,062,681.1,+038.0,026,00000
2019-08-20 16:15:00,-00006.6,+00015.7,+16.41,00.0,000,+029.5,060,681.0,+038.5,025,00000
2019-08-20 16:30:00,+00013.9,+00015.7,+16.66,00.0,000,+028.3,061,681.0,+038.6,024,00000
2019-08-20 16:45:00,+00027.2,+00015.7,+16.69,00.0,000,+028.7,061,680.9,+038.4,025,00000
2019-08-20 17:00:00,+00012.5,+00020.3,+16.67,00.0,000,+028.6,061,681.0,+038.4,024,00000
2019-08-20 17:15:00,+00025.9,+00020.3,+16.44,00.0,000,+028.7,060,680.9,+038.3,025,00000
2019-08-20 17:30:00,+00021.2,+00020.3,+16.65,00.0,000,+028.2,061,680.9,+038.2,025,00000
2019-08-20 17:45:00,+00034.3,+00020.3,+16.66,00.0,000,+027.6,064,681.1,+037.8,026,00000
2019-08-20 18:00:00,+00014.3,+00023.7,+16.69,00.0,000,+027.5,064,681.2,+037.3,026,00000
2019-08-20 18:15:00,+00009.8,+00023.7,+16.45,00.0,000,+026.6,072,681.3,+036.5,030,00000
2019-08-20 18:30:00,+00029.6,+00023.7,+16.68,00.0,000,+024.8,080,681.4,+035.1,033,00000
2019-08-20 18:45:00,+00020.2,+00023.7,+16.68,00.0,000,+024.2,083,681.6,+033.8,035,00000
2019-08-20 19:00:00,+00011.0,+00020.2,+16.65,00.0,000,+023.9,087,681.7,+033.2,038,00000
2019-08-20 19:15:00,+00025.8,+00020.2,+16.42,00.0,000,+023.8,088,681.9,+032.8,039,00000
2019-08-20 19:30:00,+00028.5,+00020.2,+16.65,00.0,000,+023.8,089,682.1,+032.7,040,00000
2019-08-20 19:45:00,+00037.7,+00020.2,+16.65,00.0,000,+024.0,085,682.3,+032.6,038,00000
2019-08-20 20:00:00,+00021.5,+00030.0,+16.65,00.0,000,+024.0,085,682.5,+032.5,038,00000
2019-08-20 20:15:00,+00013.6,+00030.0,+16.43,00.0,000,+023.9,084,682.7,+032.4,038,00000
2019-08-20 20:30:00,+00015.4,+00030.0,+16.65,00.0,000,+023.7,083,682.8,+032.2,037,00000
2019-08-20 20:45:00,+00033.2,+00030.0,+16.65,00.0,000,+023.4,084,683.0,+032.0,038,00000
2019-08-20 21:00:00,+00028.2,+00027.8,+16.65,00.0,000,+023.0,086,683.2,+031.8,038,00000
2019-08-20 21:15:00,+00022.3,+00027.8,+16.43,00.0,000,+022.8,086,683.3,+031.5,039,00000
2019-08-20 21:30:00,+00023.3,+00027.8,+16.65,00.0,000,+022.5,088,683.3,+031.3,040,00000
2019-08-20 21:45:00,+00010.7,+00027.8,+16.65,00.0,000,+022.4,089,683.4,+031.1,040,00000
2019-08-20 22:00:00,+00018.4,+00017.1,+16.65,00.0,000,+022.3,089,683.5,+030.9,040,00000
2019-08-20 22:15:00,+00011.5,+00017.1,+16.42,00.0,000,+022.2,089,683.6,+030.9,040,00000
2019-08-20 22:30:00,+00013.2,+00017.1,+16.65,00.0,000,+022.2,089,683.8,+030.8,040,00000
2019-08-20 22:45:00,+00018.2,+00017.1,+16.65,00.0,000,+022.3,089,683.8,+030.7,040,00000
2019-08-20 23:00:00,+00018.8,+00017.4,+16.65,00.0,000,+022.4,089,683.8,+030.7,040,00000
2019-08-20 23:15:00,+00015.4,+00017.4,+16.42,00.0,000,+022.5,088,683.9,+030.7,041,00000
2019-08-20 23:30:00,+00020.2,+00017.4,+16.65,00.0,000,+021.8,092,683.9,+030.3,042,00000
2019-08-20 23:45:00,+00027.8,+00017.4,+16.64,00.0,000,+021.5,093,683.7,+029.7,044,00000
2019-08-21 00:00:00,+00006.3,+00018.7,+16.65,00.0,000,+021.4,094,683.6,+029.4,044,00000
2019-08-21 00:15:00,+00004.6,+00018.7,+16.43,00.0,000,+021.4,093,683.5,+029.1,045,00000
2019-08-21 00:30:00,+00013.3,+00018.7,+16.65,00.0,000,+021.5,094,683.3,+029.1,046,00000
2019-08-21 00:45:00,+00005.2,+00018.7,+16.65,00.0,000,+021.5,093,683.1,+029.1,045,00000
2019-08-21 01:00:00,+00013.2,+00011.5,+16.65,00.0,000,+021.5,093,683.0,+029.1,045,00000
2019-08-21 01:15:00,+00020.2,+00011.5,+16.43,00.0,000,+021.5,093,683.0,+029.0,046,00000
2019-08-21 01:30:00,+00011.5,+00011.5,+16.65,00.0,000,+021.5,093,682.9,+029.1,045,00000
2019-08-21 01:45:00,+00004.5,+00011.5,+16.65,00.0,000,+021.5,093,682.7,+029.2,045,00000
2019-08-21 02:00:00,+00014.9,+00011.0,+16.65,00.0,000,+021.5,093,682.6,+029.3,044,00000
2019-08-21 02:15:00,+00012.8,+00011.0,+16.42,00.0,000,+021.6,093,682.7,+029.5,045,00000
2019-08-21 02:30:00,+00005.9,+00011.0,+16.65,00.0,000,+021.5,093,682.5,+029.6,044,00000
2019-08-21 02:45:00,+00004.5,+00011.0,+16.65,00.0,000,+021.6,093,682.4,+029.6,044,00000
2019-08-21 03:00:00,+00023.0,+00011.9,+16.65,00.0,000,+021.5,092,682.3,+029.6,043,00000
2019-08-21 03:15:00,-00002.6,+00011.9,+16.44,00.0,000,+021.5,092,682.3,+029.5,043,00000
2019-08-21 03:30:00,-00004.0,+00011.9,+16.65,00.0,000,+021.5,092,682.3,+029.5,043,00000
2019-08-21 03:45:00,+00015.3,+00011.9,+16.65,00.0,000,+021.5,092,682.3,+029.5,043,00000
2019-08-21 04:00:00,+00015.2,+00011.5,+16.65,00.0,000,+021.5,092,682.2,+029.5,043,00000
2019-08-21 04:15:00,+00009.6,+00011.5,+16.43,00.0,000,+021.5,092,682.3,+029.6,043,00000
2019-08-21 04:30:00,+00015.3,+00011.5,+16.64,00.0,000,+021.5,092,682.3,+029.6,043,00000
2019-08-21 04:45:00,+00012.9,+00011.5,+16.65,00.0,000,+021.5,092,682.3,+029.6,043,00000
2019-08-21 05:00:00,+00017.0,+00016.1,+16.65,00.0,000,+021.5,092,682.4,+029.6,043,00000
2019-08-21 05:15:00,+00022.9,+00016.1,+16.42,00.0,000,+021.5,092,682.4,+029.5,043,00000
2019-08-21 05:30:00,+00004.8,+00016.1,+16.65,00.0,000,+021.5,092,682.5,+029.6,043,00000
2019-08-21 05:45:00,+00015.3,+00016.1,+16.65,00.0,000,+021.5,092,682.5,+029.6,042,00000
2019-08-21 06:00:00,+00025.7,+00017.2,+16.65,00.0,000,+021.5,092,682.6,+029.6,042,00000
2019-08-21 06:15:00,+00027.7,+00017.2,+16.43,00.0,000,+021.5,092,682.7,+029.6,043,00000
2019-08-21 06:30:00,+00018.7,+00017.2,+16.65,00.0,000,+021.5,092,682.7,+029.7,042,00000
2019-08-21 06:45:00,+00024.5,+00017.2,+16.65,00.0,000,+021.6,091,682.7,+029.8,042,00000
2019-08-21 07:00:00,+00009.4,+00017.6,+16.64,00.0,000,+021.6,091,682.8,+029.8,042,00000
2019-08-21 07:15:00,+00016.7,+00017.6,+16.43,00.0,000,+021.8,091,682.8,+029.9,042,00000
2019-08-21 07:30:00,+00036.2,+00017.6,+16.65,00.0,000,+021.9,090,683.0,+030.1,042,00000
